Subject	Comp	RT	Error
16	incomp	568.304964	0
16	comp	468.097146	0
16	incomp	501.493911	0
16	comp	367.967079	0
16	incomp	434.716123	0
16	comp	384.657968	0
16	incomp	434.738026	0
16	incomp	384.668729	0
16	comp	401.431376	0
16	comp	351.365904	0
16	comp	434.796	0
16	incomp	434.780639	0
16	incomp	468.102883	0
16	comp	351.340276	0
16	comp	384.689623	0
16	incomp	434.782811	0
16	comp	518.236841	1
16	comp	651.693594	0
16	incomp	401.297004	0
2	incomp	434.652891	0
2	comp	318.01718	0
2	comp	368.061158	0
2	comp	501.46875	0
2	comp	368.009117	0
2	comp	334.715683	0
2	incomp	351.405729	0
2	incomp	368.039724	0
2	comp	384.637117	0
2	incomp	451.446134	0
2	comp	384.693189	0
2	incomp	401.455793	0
2	comp	368.038499	0
2	comp	384.678077	0
2	comp	451.454686	0
2	incomp	301.199561	0
2	incomp	401.455406	0
2	comp	401.387522	0
2	comp	334.637532	0
2	comp	401.36982	0
2	comp	367.978544	0
2	incomp	351.370067	0
2	incomp	384.613862	0
2	incomp	401.367138	0
2	incomp	418.149282	1
2	comp	367.998959	0
2	comp	334.666225	0
2	incomp	451.485507	0
2	incomp	368.011589	0
2	incomp	334.659262	0
2	comp	468.13098	0
2	comp	434.788274	0
2	incomp	401.411464	0
2	comp	367.974358	0
2	incomp	384.706657	0
2	incomp	384.643986	0
2	comp	351.236303	0
2	comp	317.920744	0
2	incomp	317.647635	0
2	comp	317.961229	0
2	comp	334.648362	0
2	incomp	368.079578	0
2	incomp	368.044689	0
2	comp	284.502302	0
2	incomp	317.936763	0
2	comp	317.932966	0
2	incomp	301.308489	0
2	incomp	384.710291	0
2	comp	384.767935	0
2	comp	367.98682	0
2	incomp	284.652451	0
2	incomp	484.7929	0
2	incomp	317.92508	0
2	incomp	367.941474	0
2	incomp	384.657452	0
2	comp	334.634803	0
2	comp	334.690156	0
2	incomp	251.229233	0
2	comp	301.239359	0
2	comp	301.256841	0
2	incomp	251.214693	1
2	comp	401.429385	0
2	comp	301.313299	1
2	comp	468.259145	0
2	comp	401.372351	0
2	incomp	334.661059	0
2	incomp	401.370392	0
2	incomp	768.478466	0
2	incomp	434.778544	0
2	incomp	267.860173	0
2	comp	267.594211	0
2	comp	251.224703	0
2	incomp	318.024726	0
2	comp	334.726829	0
2	incomp	284.653561	0
2	comp	301.253985	0
2	incomp	267.927919	1
2	incomp	368.044824	0
2	incomp	351.347832	0
2	incomp	534.892141	0
2	incomp	417.975879	0
2	comp	317.933822	0
2	comp	351.284855	0
2	incomp	334.56981	0
2	incomp	234.467904	1
2	incomp	317.908317	0
2	incomp	351.266315	0
2	comp	317.994416	0
2	comp	284.541002	0
2	incomp	351.363912	1
2	incomp	401.445753	0
2	incomp	268.00965	1
2	comp	501.516708	0
2	comp	317.90989	0
2	incomp	284.582406	0
2	comp	284.626517	0
2	incomp	434.750728	0
2	comp	301.299886	0
2	comp	317.923183	0
2	incomp	384.712124	0
2	incomp	351.362208	0
2	comp	318.030855	0
2	comp	401.414353	0
2	comp	334.526755	0
2	comp	401.418442	0
2	comp	301.358654	0
2	comp	418.131255	0
2	incomp	318.043447	1
2	incomp	351.392233	0
2	incomp	317.935031	0
2	comp	368.044272	0
2	comp	301.351553	0
2	comp	418.028246	0
2	comp	384.777219	0
2	incomp	451.444778	0
2	incomp	518.173407	0
2	comp	434.833613	0
2	incomp	434.809165	0
2	incomp	401.403866	1
2	incomp	368.087909	0
2	comp	251.223956	1
2	incomp	401.462974	0
2	comp	451.492348	0
2	comp	451.449997	0
2	comp	367.952671	0
2	comp	334.699867	0
2	incomp	351.240732	0
2	comp	334.697996	0
2	comp	334.697079	0
2	comp	384.66772	0
2	incomp	484.776517	0
2	incomp	418.04538	0
2	incomp	384.690162	0
2	comp	468.169971	0
2	incomp	401.425387	0
2	comp	468.129117	0
2	comp	368.028165	0
2	incomp	418.103058	0
2	comp	401.348421	0
2	comp	418.02926	0
2	incomp	351.373486	0
2	incomp	401.355235	0
2	incomp	418.155806	0
2	incomp	334.625578	0
2	comp	368.010637	0
2	comp	367.961995	0
2	incomp	384.711195	1
2	incomp	451.45383	0
2	incomp	418.104027	0
2	incomp	601.680003	0
2	comp	501.461208	0
2	comp	368.061767	0
2	comp	451.452421	0
2	comp	367.9895	0
2	incomp	418.140588	0
2	comp	368.024246	0
2	incomp	334.687088	0
2	incomp	317.945021	0
2	comp	301.288462	0
2	comp	301.232028	0
2	incomp	317.994353	1
2	comp	318.002997	0
2	incomp	334.700901	0
2	comp	351.245823	0
2	incomp	451.461324	0
2	incomp	384.78808	0
2	comp	367.982822	0
2	incomp	401.37798	0
2	incomp	418.032269	0
2	comp	284.612698	0
2	comp	251.268857	0
2	incomp	367.972268	0
2	comp	318.017259	0
2	incomp	368.081234	0
2	comp	334.713014	0
2	incomp	384.655039	0
2	comp	368.01172	0
2	incomp	334.679662	0
2	comp	401.070427	0
2	comp	351.320203	0
2	comp	334.632129	0
2	comp	384.7533	0
2	comp	1202.263962	0
2	comp	368.030909	0
2	comp	301.310703	0
2	incomp	401.397461	0
2	comp	267.895427	0
2	comp	267.878554	0
2	incomp	317.969864	0
2	incomp	267.89251	1
2	incomp	384.757054	0
2	comp	351.395227	0
2	comp	301.200188	0
2	incomp	451.459817	0
2	incomp	351.344054	0
2	incomp	301.21989	0
2	incomp	401.422058	0
2	incomp	251.143676	1
2	comp	351.370642	0
2	comp	217.875126	0
2	comp	301.201408	0
2	incomp	234.51585	1
2	incomp	317.614427	0
2	incomp	384.717852	0
2	comp	418.071149	0
2	incomp	334.732393	0
2	incomp	301.286851	0
2	comp	401.451696	0
2	incomp	284.513946	0
2	incomp	334.601963	0
2	comp	284.647433	0
2	comp	301.27095	0
2	incomp	267.890919	1
2	incomp	451.476783	0
2	incomp	234.529192	0
2	comp	501.486866	0
2	incomp	334.633876	0
2	comp	368.090676	0
2	incomp	401.417984	0
2	incomp	518.155241	0
2	comp	434.762426	0
2	incomp	301.353118	0
2	comp	368.024634	0
2	comp	384.735042	0
2	comp	501.560801	0
2	incomp	384.696293	0
2	comp	367.990066	0
2	comp	384.715054	0
2	incomp	468.180801	0
2	incomp	401.373083	0
2	comp	418.109795	0
2	comp	334.603779	0
2	incomp	401.461232	0
2	comp	334.717846	1
2	comp	468.172691	0
2	comp	401.384564	0
2	incomp	484.805182	0
2	comp	434.703406	0
2	comp	418.116891	0
2	incomp	418.107009	0
2	incomp	384.736034	0
2	incomp	534.839772	0
2	comp	434.77006	0
2	comp	368.035088	0
2	incomp	384.755356	1
2	comp	401.442849	0
2	incomp	468.209294	0
2	incomp	468.205061	0
2	incomp	418.078527	0
2	comp	351.398406	0
2	comp	451.406081	0
2	incomp	317.950409	0
2	comp	368.027753	0
2	incomp	351.294224	0
2	comp	351.354021	0
2	comp	334.548636	0
2	comp	384.729946	0
2	incomp	468.172436	0
2	comp	317.84592	0
2	incomp	401.336841	0
2	incomp	451.507107	0
2	comp	368.018053	0
2	incomp	334.315709	0
2	comp	384.772447	0
2	incomp	384.739801	0
2	incomp	334.607596	0
2	incomp	317.891512	0
2	incomp	401.434486	0
2	comp	267.902155	0
2	comp	368.075427	0
2	incomp	334.66246	0
2	incomp	401.096422	0
2	incomp	301.317038	0
2	incomp	384.726468	0
2	incomp	267.980581	1
2	comp	334.692746	0
2	comp	368.085666	0
2	incomp	384.719493	0
2	comp	368.015205	0
2	comp	351.382537	0
2	comp	418.080357	0
2	incomp	367.943891	0
2	incomp	367.968943	0
2	incomp	351.312818	0
2	incomp	351.343618	0
2	incomp	384.777017	0
2	comp	351.365371	0
2	comp	284.581597	0
2	comp	317.966572	0
2	comp	318.015183	0
2	comp	351.313263	0
2	incomp	317.978033	0
2	incomp	418.09812	0
2	comp	401.387527	0
2	comp	334.638994	0
2	incomp	418.105108	0
2	comp	384.723811	0
2	comp	367.988419	0
2	comp	351.412733	0
2	incomp	401.398734	0
2	incomp	351.352307	1
2	comp	518.243005	0
2	incomp	334.672665	0
2	incomp	384.701428	0
2	incomp	384.664871	0
2	comp	301.274979	0
2	comp	351.05486	0
2	incomp	284.551387	0
2	comp	384.665155	0
2	incomp	401.271902	0
2	incomp	401.403555	0
2	incomp	434.741367	0
2	incomp	351.377566	0
2	comp	468.128729	0
2	comp	418.115644	0
2	incomp	501.516586	0
2	comp	351.337338	0
2	incomp	418.099496	0
2	comp	401.419596	0
2	comp	301.235708	0
2	incomp	334.618626	0
2	incomp	351.394235	0
2	comp	267.921363	0
2	comp	317.971547	0
2	comp	251.27662	0
2	comp	284.603891	1
2	incomp	401.418361	0
2	incomp	468.131515	0
2	comp	401.417237	0
2	comp	284.573329	0
2	comp	317.941073	0
2	comp	451.408152	0
2	incomp	384.707096	0
2	incomp	1202.362774	0
2	incomp	568.218875	0
2	incomp	284.542369	0
3	incomp	501.439643	0
3	comp	368.091173	0
3	comp	334.652542	0
3	comp	418.042882	0
3	incomp	568.290127	0
3	incomp	351.334226	0
3	comp	384.745102	0
3	incomp	418.030346	0
3	incomp	401.366599	0
3	incomp	401.35279	0
3	incomp	451.511538	0
3	comp	368.031083	0
3	comp	368.069747	0
3	comp	401.341106	0
3	incomp	401.339284	0
3	comp	317.933588	0
3	comp	384.818121	0
3	incomp	334.658368	0
3	incomp	384.676465	0
3	comp	351.298596	0
3	incomp	434.837216	0
3	comp	384.771863	0
3	incomp	368.085963	0
3	incomp	384.770243	0
3	comp	384.727019	0
3	incomp	434.74937	0
3	comp	368.06181	0
3	incomp	351.318344	0
3	comp	384.632719	0
3	comp	501.557491	0
3	comp	351.280941	0
3	comp	334.68107	0
3	comp	351.370667	0
3	incomp	401.476573	0
3	incomp	317.671435	1
3	incomp	468.094139	0
3	incomp	418.090234	0
3	comp	334.617056	0
3	comp	384.674905	0
3	incomp	484.817198	0
3	incomp	384.67692	0
3	incomp	351.366196	0
3	comp	367.911466	0
3	comp	584.905547	0
3	comp	351.366509	0
3	incomp	401.475282	0
3	incomp	368.071302	0
3	incomp	501.519818	0
3	comp	384.727773	0
3	incomp	417.995929	0
3	incomp	518.155011	0
3	comp	368.071886	0
3	comp	351.334229	0
3	incomp	418.069055	0
3	comp	368.015049	0
3	comp	368.034303	0
3	comp	601.589873	0
3	comp	367.970081	0
3	incomp	501.57622	0
3	comp	384.769336	0
3	incomp	418.080085	0
3	incomp	434.712643	0
3	incomp	418.095663	0
3	incomp	401.462678	0
3	incomp	551.577466	0
3	comp	401.434015	0
3	incomp	451.449325	0
3	incomp	484.858004	0
3	incomp	451.409992	0
3	incomp	451.477771	0
3	incomp	334.635432	1
3	comp	418.132239	0
3	comp	418.147206	0
3	comp	451.491997	0
3	comp	367.990932	0
3	comp	434.808127	0
3	comp	384.70627	0
3	incomp	601.52675	0
3	incomp	568.144387	0
3	incomp	384.59113	0
3	incomp	418.121893	0
3	comp	351.36383	0
3	incomp	434.67996	0
3	comp	401.354577	0
3	comp	434.826358	0
3	comp	451.481221	0
3	incomp	434.820083	0
3	incomp	451.46249	0
3	incomp	418.055472	0
3	comp	484.747067	0
3	comp	518.161783	0
3	comp	551.523689	0
3	incomp	468.208391	0
3	comp	384.782528	0
3	incomp	468.109302	0
3	comp	401.408254	0
3	comp	351.333274	0
3	comp	401.383692	0
3	comp	451.523437	0
3	comp	401.420661	0
3	comp	401.412096	0
3	comp	384.686237	0
3	incomp	468.200097	0
3	incomp	468.088742	0
3	incomp	401.431777	0
3	incomp	434.736586	0
3	incomp	418.076521	0
3	incomp	351.365119	0
3	comp	334.635696	0
3	comp	334.687391	0
3	comp	401.337954	0
3	incomp	451.514765	0
3	comp	418.124069	0
3	incomp	434.781367	0
3	comp	384.666751	0
3	incomp	368.001129	1
3	comp	384.744489	0
3	comp	367.987492	0
3	incomp	418.059112	0
3	comp	401.440415	0
3	comp	351.387549	0
3	incomp	451.444193	0
3	incomp	518.17556	0
3	comp	434.760718	0
3	comp	368.073734	0
3	incomp	367.958017	1
3	comp	401.333731	0
3	incomp	434.77196	0
3	incomp	468.177015	0
3	comp	401.392926	0
3	incomp	601.591196	0
3	incomp	484.794192	0
3	incomp	551.537889	0
3	comp	418.090028	0
3	incomp	401.399789	0
3	comp	434.721133	0
3	comp	484.729767	0
3	incomp	468.204003	0
3	incomp	418.089746	0
3	comp	501.5124	0
3	comp	418.116348	0
3	comp	384.710664	0
3	incomp	534.857949	0
3	incomp	434.723721	0
3	incomp	401.367199	0
3	comp	334.645345	0
3	comp	367.978939	0
3	incomp	401.45462	0
3	comp	334.666282	0
3	comp	334.649923	0
3	incomp	451.408437	0
3	comp	418.085586	0
3	incomp	434.731847	0
3	incomp	401.464707	0
3	incomp	368.092797	0
3	incomp	351.304556	0
3	incomp	518.120466	0
3	incomp	568.288877	0
3	incomp	334.70825	0
3	comp	317.941297	0
3	comp	367.949248	0
3	comp	401.385988	0
3	comp	351.377299	0
3	incomp	418.075303	0
3	comp	384.755217	0
3	comp	401.339985	0
3	incomp	518.182572	0
3	comp	451.396091	0
3	incomp	551.519821	0
3	comp	368.068066	0
3	incomp	301.27547	0
3	incomp	334.725229	1
3	comp	350.982023	0
3	comp	351.381983	0
3	incomp	351.252755	0
3	incomp	367.972131	0
3	incomp	451.428092	0
3	comp	367.987986	0
3	comp	334.740041	0
3	incomp	484.827176	0
3	incomp	484.858535	0
3	comp	367.862728	0
3	comp	351.3594	0
3	comp	368.059978	0
3	incomp	451.479533	0
3	incomp	468.10677	0
3	comp	384.687183	0
3	incomp	468.045392	0
3	comp	384.707685	0
3	comp	384.667353	0
3	incomp	468.099572	0
3	incomp	418.022564	0
3	comp	401.436509	0
3	incomp	384.474752	0
3	comp	501.46499	0
3	comp	384.69185	0
3	comp	434.732857	0
3	comp	584.999415	0
3	incomp	518.210103	0
3	incomp	351.225073	0
3	incomp	468.095151	0
3	incomp	484.814261	0
3	comp	351.346244	0
3	comp	367.985941	0
3	comp	368.053943	0
3	comp	334.637197	0
3	incomp	501.549271	0
3	comp	368.050367	0
3	incomp	368.078426	0
3	comp	468.120771	0
3	comp	418.082806	0
3	incomp	434.773204	0
3	incomp	434.666924	0
3	incomp	368.079687	0
3	incomp	618.363617	0
3	comp	368.004201	0
3	incomp	484.762053	0
3	comp	318.024418	0
3	incomp	384.681521	0
3	comp	367.909816	0
3	incomp	401.449286	0
3	comp	401.421164	0
3	incomp	434.613377	0
3	comp	601.687944	0
3	comp	418.131609	0
3	comp	367.728318	0
3	incomp	418.121029	0
3	comp	418.056633	0
3	comp	401.451407	0
3	incomp	418.124016	0
3	incomp	384.579178	0
3	comp	418.1219	0
3	comp	418.044283	0
3	incomp	368.076532	0
3	incomp	434.735007	0
3	incomp	384.75212	0
3	comp	401.430165	0
3	comp	368.114418	0
3	comp	367.956119	0
3	incomp	368.055527	0
3	incomp	434.751773	0
3	incomp	418.144225	0
3	incomp	451.573158	0
3	comp	351.246979	0
3	incomp	418.076926	0
3	incomp	334.311283	0
3	incomp	334.668309	0
3	comp	334.680997	0
3	comp	468.030514	0
3	comp	601.620992	0
3	comp	351.339653	0
3	incomp	668.363877	0
3	incomp	401.463712	0
3	incomp	518.162808	0
3	incomp	568.3107	0
3	incomp	584.896864	0
3	comp	367.918323	0
3	incomp	584.926135	0
3	incomp	551.590349	0
3	comp	384.653945	0
3	comp	401.353256	0
3	comp	401.37099	0
3	incomp	401.427795	0
3	comp	367.950556	0
3	incomp	468.149683	0
3	comp	584.879489	0
3	incomp	401.407644	0
3	comp	401.503557	0
3	comp	351.372612	0
3	comp	368.068736	0
3	incomp	468.192872	0
3	comp	418.147125	0
3	comp	451.404629	0
3	incomp	401.464183	0
3	comp	351.243449	0
3	comp	418.102636	0
3	incomp	384.709657	0
3	incomp	434.786318	0
3	comp	401.442262	0
3	incomp	418.045557	0
3	comp	451.432246	0
3	comp	334.678831	0
3	comp	318.029993	0
3	comp	351.407646	0
3	incomp	351.345961	0
3	comp	368.043002	0
3	incomp	334.6382	1
3	incomp	484.868595	0
3	incomp	518.184822	0
3	comp	368.052145	0
3	incomp	601.648787	0
3	incomp	534.901237	0
3	incomp	484.783876	0
3	incomp	434.690367	0
3	incomp	368.037164	0
3	comp	418.039825	0
3	incomp	551.488011	0
3	incomp	484.799002	0
3	incomp	534.889774	0
3	comp	418.124563	0
3	comp	451.469533	0
3	incomp	501.50118	0
3	incomp	451.399766	0
3	incomp	601.568671	0
3	comp	401.423678	0
3	comp	384.667278	0
3	comp	384.654638	0
3	incomp	434.785432	0
3	comp	418.073609	0
3	comp	585.010437	0
3	incomp	367.971401	0
3	incomp	484.811118	0
3	comp	368.035962	0
3	comp	434.674319	0
3	incomp	418.089716	0
3	comp	434.809291	0
3	incomp	518.225274	0
3	comp	434.655804	0
3	incomp	401.443112	0
3	comp	384.775354	0
3	incomp	484.904218	0
3	incomp	434.664764	0
3	comp	384.713414	0
3	comp	367.986615	0
3	comp	334.579826	0
3	incomp	334.687724	0
3	incomp	384.720159	0
3	comp	534.842199	0
3	comp	368.007087	0
3	comp	351.348507	0
3	incomp	451.362129	0
3	incomp	401.400612	0
3	comp	318.024826	0
3	comp	367.980862	0
3	comp	318.015584	0
3	incomp	601.6228	0
4	incomp	434.796707	0
4	comp	368.011905	0
4	incomp	551.635556	0
4	comp	401.396679	0
4	comp	434.769525	0
4	incomp	384.691264	0
4	comp	368.071151	0
4	incomp	568.211033	0
4	comp	434.8036	0
4	incomp	451.407712	0
4	comp	418.103311	0
4	incomp	384.695849	0
4	incomp	451.472389	0
4	comp	367.785335	0
4	incomp	401.392886	0
4	comp	384.698347	0
4	comp	418.083583	0
4	incomp	351.299846	0
4	incomp	434.708899	0
4	incomp	351.402358	0
4	comp	418.140142	0
4	comp	334.585994	0
4	comp	384.676107	0
4	incomp	434.842587	0
4	incomp	434.66601	0
4	incomp	368.06383	0
4	incomp	384.746124	0
4	comp	468.190699	0
4	incomp	384.657013	0
4	comp	434.75808	0
4	comp	351.374021	0
4	incomp	368.112348	0
4	comp	418.032756	0
4	incomp	301.306969	0
4	comp	401.355022	0
4	incomp	351.351022	0
4	comp	351.353208	0
4	comp	384.772822	0
4	incomp	384.672841	0
4	comp	418.029648	0
4	comp	368.050741	0
4	incomp	368.043852	0
4	incomp	351.314266	0
4	incomp	434.747653	0
4	comp	368.045423	0
4	comp	401.384366	0
4	incomp	384.647204	0
4	incomp	367.98345	0
4	incomp	401.42035	1
4	comp	468.146764	0
4	comp	351.3702	0
4	comp	401.344524	0
4	comp	451.497524	0
4	incomp	351.3052	0
4	comp	334.675825	0
4	comp	568.312974	0
4	incomp	551.575073	0
4	incomp	518.201084	0
4	comp	451.523294	0
4	incomp	434.712373	0
4	incomp	451.42608	0
4	incomp	401.34378	0
4	incomp	451.406691	0
4	comp	384.729273	0
4	incomp	434.739125	0
4	incomp	434.742525	0
4	comp	701.631894	0
4	comp	451.34922	0
4	comp	368.040717	0
4	incomp	334.601003	0
4	comp	351.247612	0
4	comp	418.041802	0
4	incomp	518.19646	0
4	comp	468.117339	0
4	comp	384.599909	0
4	incomp	451.409374	0
4	comp	434.760111	0
4	incomp	468.160828	0
4	comp	417.953759	0
4	incomp	501.540718	0
4	comp	351.299625	0
4	incomp	468.070881	0
4	comp	368.07911	0
4	incomp	368.000032	0
4	comp	434.738679	0
4	comp	551.590802	0
4	incomp	501.551438	0
4	incomp	367.998045	0
4	incomp	334.589244	1
4	comp	367.937164	0
4	incomp	401.46069	0
4	incomp	368.007555	0
4	incomp	484.875127	0
4	comp	451.43443	0
4	comp	351.298021	0
4	comp	334.648997	0
4	comp	367.9914	0
4	incomp	251.238024	1
4	incomp	618.259828	0
4	incomp	484.759701	0
4	comp	368.06576	0
4	comp	418.12859	0
4	comp	568.277421	0
4	incomp	468.168174	0
4	comp	451.426183	0
4	comp	334.480548	1
4	incomp	551.606387	0
4	comp	401.46756	0
4	incomp	451.40206	0
4	comp	384.593729	0
4	incomp	468.106349	0
4	comp	901.933396	0
4	comp	367.994729	0
4	comp	334.687919	0
4	comp	267.879806	0
4	comp	468.16122	0
4	incomp	434.759384	0
4	comp	384.613904	1
4	incomp	534.852524	0
4	comp	551.626414	0
4	comp	351.349251	0
4	incomp	351.371753	0
4	incomp	484.766838	0
4	comp	451.416765	0
4	comp	451.45722	0
4	incomp	418.030677	0
4	incomp	501.486813	0
4	comp	368.086217	0
4	incomp	468.172248	0
4	comp	351.314178	0
4	incomp	418.070063	0
4	comp	351.398685	0
4	comp	368.062059	0
4	incomp	551.611751	0
4	incomp	534.882418	0
4	comp	468.083229	0
4	incomp	468.175288	0
4	comp	468.104424	0
4	comp	434.715025	0
4	incomp	501.525822	0
4	comp	384.745374	0
4	incomp	418.058192	0
4	incomp	518.20426	0
4	incomp	418.124635	0
4	comp	668.387511	0
4	incomp	701.694995	0
4	comp	534.935361	0
4	comp	468.14184	0
4	incomp	384.572527	0
4	incomp	418.049816	0
4	incomp	351.334377	0
4	comp	284.562416	0
4	comp	434.820172	0
4	incomp	351.361284	0
4	incomp	634.969951	0
4	incomp	634.99898	0
4	incomp	401.349733	0
4	incomp	451.466944	0
4	incomp	701.660388	0
4	comp	484.795171	0
4	comp	367.818283	0
4	comp	518.208517	0
4	incomp	484.840462	0
4	incomp	451.190659	0
4	comp	300.93461	0
4	comp	318.012974	0
4	incomp	301.202707	1
4	comp	885.343285	0
4	incomp	368.080302	0
4	comp	351.286993	0
4	incomp	351.346566	1
4	incomp	835.184746	0
4	comp	417.965629	0
4	comp	384.836059	0
4	comp	518.225427	0
4	incomp	451.464025	0
4	comp	618.279969	0
4	incomp	401.339428	1
4	incomp	751.744263	0
4	comp	651.662036	0
4	incomp	401.429088	1
4	comp	685.041043	0
4	comp	468.172017	0
4	incomp	351.379274	0
4	incomp	434.78906	0
4	comp	384.640537	0
4	incomp	401.413863	0
4	comp	418.152453	0
4	incomp	501.523775	0
4	comp	401.442555	0
4	comp	451.443363	0
4	incomp	484.779612	0
4	incomp	401.422874	0
4	comp	267.926021	0
4	incomp	451.458394	0
4	comp	418.127169	0
4	incomp	768.53066	0
4	incomp	618.317833	1
4	incomp	434.733077	0
4	comp	418.108583	0
4	incomp	551.584854	0
4	comp	468.091525	0
4	comp	551.536055	0
4	incomp	401.389617	0
4	comp	434.83131	0
4	incomp	368.010722	0
4	comp	451.492916	0
4	incomp	301.262394	1
4	comp	484.915516	0
4	incomp	234.279717	1
4	comp	384.649427	0
4	comp	418.052364	0
4	comp	401.374673	0
4	incomp	568.257559	0
4	incomp	635.006047	0
4	incomp	518.119274	0
4	incomp	351.313796	0
4	comp	634.992104	0
4	comp	434.715352	0
4	comp	451.517805	0
4	comp	584.810999	0
4	incomp	284.627835	1
4	incomp	484.801231	0
4	comp	534.936646	0
4	comp	434.811552	0
4	incomp	518.136319	0
4	incomp	534.938698	1
4	comp	468.031689	0
4	incomp	451.474233	0
4	incomp	351.290385	0
4	comp	451.463978	0
4	comp	351.315926	1
4	incomp	501.414194	0
4	incomp	518.2454	0
4	comp	401.39934	0
4	incomp	484.851849	0
4	comp	434.85024	0
4	incomp	384.722647	0
4	incomp	434.805892	0
4	comp	468.159917	0
4	incomp	451.434267	0
4	comp	568.297268	0
4	incomp	401.337053	0
4	comp	418.091298	0
4	incomp	451.402514	0
4	incomp	484.878977	0
4	comp	1152.290588	0
4	comp	418.14113	0
4	comp	434.654967	0
4	incomp	434.757439	0
4	comp	368.00289	1
4	comp	334.680823	0
4	comp	618.265094	0
4	incomp	568.134914	0
4	comp	384.696181	0
4	comp	351.295908	0
4	incomp	468.077996	0
4	incomp	568.234169	0
4	incomp	384.753758	0
4	incomp	334.645902	1
4	comp	534.840165	0
4	comp	484.847017	0
4	comp	367.767522	0
4	incomp	484.862232	0
4	incomp	568.221605	0
4	comp	501.52646	0
4	incomp	418.131367	0
4	incomp	635.017482	0
4	incomp	468.094098	0
4	incomp	484.878274	0
4	comp	768.523474	0
4	incomp	451.501194	0
4	comp	618.266294	0
4	incomp	434.826992	0
4	comp	468.19229	0
4	comp	451.335445	0
4	comp	418.095437	0
4	comp	317.941613	0
4	incomp	418.075297	0
4	incomp	935.291516	1
4	comp	651.644793	0
4	incomp	451.416258	0
4	incomp	568.304963	0
4	incomp	418.143702	0
4	incomp	468.259217	0
4	incomp	484.811487	1
4	comp	434.81625	0
4	comp	367.981004	0
4	comp	451.432362	0
4	incomp	351.338785	0
4	comp	468.046467	0
4	comp	317.938949	0
4	comp	584.928265	0
4	incomp	334.697584	0
4	incomp	451.396708	0
4	incomp	451.513892	0
4	incomp	451.495366	0
4	comp	418.060894	0
4	comp	384.702404	0
4	comp	418.031177	0
4	incomp	351.327515	0
4	incomp	384.391669	0
4	comp	301.273707	0
4	incomp	501.434326	0
4	incomp	434.773699	0
4	comp	351.325462	0
4	incomp	401.417471	0
4	comp	351.356754	0
4	comp	351.304045	0
4	comp	368.088776	0
4	comp	318.025524	0
4	comp	484.824109	0
4	incomp	468.013568	0
4	comp	401.347366	0
4	incomp	418.107904	1
4	incomp	384.677805	0
4	comp	401.408207	0
4	incomp	451.451257	0
4	comp	418.064523	0
4	incomp	534.865375	0
4	comp	451.500555	0
4	comp	484.857526	0
4	comp	434.73958	0
4	incomp	418.02631	0
4	comp	367.9477	0
4	comp	301.249927	0
4	incomp	518.255388	0
4	incomp	484.634942	0
4	incomp	351.296665	0
4	comp	384.755602	0
4	incomp	501.500983	0
4	incomp	568.276949	0
4	comp	384.634269	1
4	incomp	484.687127	0
4	comp	368.080652	0
5	incomp	601.629989	0
5	incomp	468.191156	0
5	comp	401.383357	0
5	incomp	468.031683	0
5	incomp	484.787202	1
5	comp	668.313302	0
5	incomp	534.762674	0
5	comp	451.437926	0
5	comp	518.241018	0
5	incomp	534.871813	0
5	incomp	434.78609	0
5	incomp	401.354555	0
5	comp	401.439763	0
5	incomp	518.15194	0
5	comp	584.918891	0
5	incomp	634.972646	0
5	comp	468.104803	0
5	comp	501.416041	0
5	incomp	468.119648	0
5	comp	618.273168	0
5	comp	484.855032	0
5	incomp	551.552781	0
5	incomp	434.428806	0
5	incomp	651.701242	0
5	comp	451.506227	0
5	comp	384.739863	0
5	comp	401.458683	0
5	comp	351.367669	0
5	incomp	384.354516	0
5	incomp	468.200045	0
5	incomp	334.624551	0
5	incomp	351.233324	0
5	comp	384.711499	0
5	comp	384.759751	0
5	comp	384.772412	0
5	incomp	301.335909	1
5	incomp	551.462464	0
5	comp	384.681214	0
5	comp	468.143505	0
5	comp	534.906742	0
5	incomp	484.800454	0
5	comp	384.650939	0
5	incomp	484.870541	0
5	comp	484.794889	0
5	comp	351.335633	0
5	incomp	418.137278	0
5	incomp	334.658578	1
5	comp	1202.293735	0
5	incomp	468.193144	0
5	incomp	468.226021	0
5	incomp	368.055578	0
5	comp	484.805833	0
5	incomp	468.101638	1
5	comp	534.922203	0
5	comp	351.371968	0
5	comp	351.315162	0
5	incomp	601.595731	0
5	comp	501.522356	0
5	incomp	484.809834	0
5	incomp	401.449769	0
5	incomp	484.876633	0
5	comp	451.410568	0
5	incomp	401.383422	0
5	incomp	418.002023	1
5	comp	518.166531	0
5	comp	551.61803	0
5	incomp	518.170539	0
5	comp	468.08614	0
5	incomp	401.384105	0
5	incomp	317.849005	1
5	incomp	501.538	0
5	comp	368.006689	0
5	incomp	468.194534	0
5	comp	401.466457	0
5	comp	368.068159	0
5	incomp	417.806854	0
5	comp	468.162941	0
5	incomp	351.009541	1
5	comp	451.358591	0
5	incomp	434.737832	0
5	comp	434.718725	0
5	incomp	368.0441	1
5	comp	501.494833	0
5	comp	401.371539	0
5	comp	518.191125	0
5	incomp	468.078764	0
5	comp	384.779785	0
5	comp	434.755474	0
5	comp	418.097165	0
5	comp	401.461966	0
5	comp	484.837033	0
5	incomp	451.384406	0
